col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,GroupID,GroupSize,Separation
7557,7557,7_612,7_154,1295.089,14.45287,18.6248,0.0121,-1.010371E-5,26.0,26.0,46.0,609.0,45.962,610.5066,45.962,610.5066,142.59407308410505,27.815390682271257,1.939,0.651,-75.63,0.02164,0.00726,-75.63,45.962,610.5066,142.59407308410505,27.815390682271257,0.25379208748,0.74194389494,0.25379208748,0.74194389494,0.863,0.501,-85.53,0.8631051,0.5007849,-85.53,67.0613,0.0,5.34,2.981,0.665,1.0,7.0,543,543,7_49,7_16,1134.278,39.21385,18.7688,0.0375,188.0122,26.0,29.0,46.0,610.0,46.0263,610.5397,46.0263,610.5397,142.59405273174468,27.81538120270052,1.712,1.082,-78.57,0.06867,0.04381,-78.97,46.0263,610.5397,142.59405273174468,27.81538120270052,1.0173512893,1.6141242863,1.0173512893,1.6141242863,1.275,1.003,-82.22,1.274941,1.002996,-82.22,23.3807,0.0,5.12,1.583,0.368,0.033,7.0,,,0.07231943030748253
7585,7585,7_640,7_126,265.9459,6.549389,20.3436,0.0267,-1.454377E-4,3.0,3.0,68.0,594.0,68.1933,593.9269,68.1933,593.9269,142.58694861427554,27.81999289982008,0.398,0.256,8.88,0.00979,0.0063,8.88,68.1933,593.9269,142.58694861427554,27.81999289982008,0.1004231876,0.088925477161,0.1004231876,0.088925477161,0.317,0.298,0.49,0.3168975,0.2982024,0.49,36.0356,0.0,0.91,1.553,0.356,1.0,7.0,544,544,7_50,7_15,195.9645,18.92333,20.6751,0.1049,187.1872,6.0,7.0,68.0,594.0,68.2795,593.9748,68.2795,593.9748,142.5869213414793,27.819979198262963,0.724,0.662,86.23,0.09311,0.0861,89.63,68.2795,593.9748,142.5869213414793,27.819979198262963,0.46067350063,0.51472333751,0.46067350063,0.51472333751,0.733,0.662,61.64,0.7327725,0.6621491,61.64,23.3298,0.0,1.84,1.093,0.085,0.409,7.0,,,0.09861465408341996
7592,7592,7_647,7_119,493.8717,8.925062,19.6715,0.0196,-1.770867E-4,4.0,4.0,473.0,591.0,473.1721,590.6055,473.1721,590.6055,142.45811954369844,27.819759678062887,0.489,0.377,-85.54,0.00884,0.00681,-85.54,473.1721,590.6055,142.45811954369844,27.819759678062887,0.12162724685,0.22647960508,0.12162724685,0.22647960508,0.476,0.349,-89.3,0.4759152,0.3487285,-89.3,38.0368,0.0,0.9,1.299,0.23,1.0,7.0,545,545,7_51,7_14,405.3854,24.72875,19.8859,0.0662,186.5237,10.0,12.0,473.0,591.0,473.2234,590.7032,473.2234,590.7032,142.45810356670918,27.81973204999315,0.949,0.835,-75.09,0.07405,0.06453,-70.43,473.2234,590.7032,142.45810356670918,27.81973204999315,0.60367372674,0.70961035308,0.60367372674,0.70961035308,0.842,0.777,88.13,0.8424507,0.7768918,88.13,23.3009,0.0,2.43,1.137,0.12,0.667,7.0,,,0.1103493543252921
7627,7627,7_682,7_84,473.1522,8.735839,19.7181,0.0201,-1.077509E-6,4.0,4.0,37.0,569.0,37.2801,568.7367,37.2801,568.7367,142.59670479090644,27.82715902905999,0.467,0.421,39.61,0.00863,0.00777,39.61,37.2801,568.7367,142.59670479090644,27.82715902905999,0.10621085883,0.096997177536,0.10621085883,0.096997177536,0.329,0.308,23.05,0.3290122,0.3081542,23.05,70.445,0.0,1.02,1.11,0.099,1.0,7.0,547,547,7_53,7_12,368.7003,23.80606,19.9889,0.0701,187.3219,9.0,11.0,37.0,569.0,37.2012,568.8322000000001,37.2012,568.8322000000001,142.596730192289,27.827132386701727,0.879,0.834,49.55,0.07128,0.06854,45.4,37.2012,568.8322000000001,142.596730192289,27.827132386701727,0.52331415323,0.56102795181,0.52331415323,0.56102795181,0.758,0.714,62.48,0.7583417,0.7136245,62.48,23.3426,0.0,2.47,1.054,0.052,0.555,7.0,,,0.12387679362980997
7628,7628,7_683,7_83,235.5769,6.164112,20.4752,0.0284,-1.668975E-4,3.0,3.0,458.0,568.0,457.9781,568.0,457.9781,568.0,142.4628738161262,27.82616220968811,0.591,0.289,0.0,0.01547,0.00755,0.0,457.9781,568.0,142.4628738161262,27.82616220968811,0.10583649697,0.0833333,0.10583649697,0.0833333,0.325,0.289,0.0,0.3253252,0.2886751,0.0,37.8844,0.0,0.0,2.048,0.512,1.0,7.0,548,548,7_54,7_11,171.6295,17.40462,20.8191,0.1101,187.6219,6.0,6.0,458.0,568.0,457.8481,568.1544,457.8481,568.1544,142.4629156983086,27.82611919157954,0.74,0.563,-40.63,0.10806,0.07995,-44.75,457.8481,568.1544,142.4629156983086,27.82611919157954,0.50846895428,0.3881913631,0.50846895428,0.3881913631,0.726,0.608,-20.17,0.7261012,0.6078135,-20.17,23.364,0.0,2.24,1.313,0.239,0.578,7.0,,,0.2018399365834269
7633,7633,7_688,7_78,688.8001,10.54025,19.3103,0.0166,-1.382458E-4,4.0,4.0,453.0,564.0,452.9531,564.0092,452.9531,564.0092,142.46445831584293,27.827299618756967,0.515,0.304,0.14,0.00789,0.00465,0.14,452.9531,564.0092,142.46445831584293,27.827299618756967,0.09757996376,0.084017525083,0.09757996376,0.084017525083,0.312,0.29,0.01,0.3123779,0.2898578,0.01,50.2357,0.0,2.27,1.695,0.41,1.0,7.0,550,550,7_56,7_9,608.8789,28.06162,19.4442,0.0501,187.139,13.0,15.0,453.0,564.0,452.9089,564.2969,452.9089,564.2969,142.46447336796112,27.827218858417822,0.995,0.917,-14.76,0.06152,0.05473,-16.47,452.9089,564.2969,142.46447336796112,27.827218858417822,0.52527725198,0.48297038612,0.52527725198,0.48297038612,0.725,0.695,5.01,0.7249861,0.694725,5.01,23.3324,0.0,2.25,1.085,0.078,0.65,7.0,,,0.29107547131293743
7634,7634,7_689,7_77,3082.505,22.29749,17.6833,0.0079,-0.002367419,75.0,75.0,381.0,559.0,380.8193,559.059,380.8193,559.059,142.48738552206672,27.82890861523272,2.162,1.718,23.32,0.01564,0.01243,23.32,380.8193,559.059,142.48738552206672,27.82890861523272,0.55479469103,0.5373213008,0.55479469103,0.5373213008,0.769,0.708,-39.34,0.7685032,0.7081799,-39.34,33.0156,0.0,1.8,1.258,0.205,0.983,7.0,552,552,7_58,7_7,2720.742,56.76805,17.8189,0.0227,188.674,52.0,60.0,381.0,559.0,380.8472,559.4362,380.8472,559.4362,142.48737792857196,27.828802471814356,1.807,1.768,7.13,0.04598,0.04333,-0.85,380.8472,559.4362,142.48737792857196,27.828802471814356,1.8609788845,1.9294252724,1.8609788845,1.9294252724,1.39,1.363,76.91,1.390445,1.362743,76.91,23.4369,0.0,3.94,1.022,0.022,0.014,7.0,,,0.3782304191891651
7636,7636,7_691,7_75,1190.843,13.85898,18.7159,0.0126,-6.287689E-7,5.0,5.0,86.0,565.0,85.8794,564.6349,85.8794,564.6349,142.58122953430905,27.82818146175748,0.481,0.326,89.92,0.0056,0.0038,89.92,85.8794,564.6349,142.58122953430905,27.82818146175748,0.098872535611,0.16288274594,0.098872535611,0.16288274594,0.404,0.314,-89.98,0.4035873,0.31444,-89.98,69.4717,0.0,0.95,1.476,0.323,1.0,7.0,549,549,7_55,7_10,1054.8,33.21377,18.8476,0.0342,186.8109,16.0,20.0,86.0,565.0,85.8615,564.8468,85.8615,564.8468,142.5812358989835,27.82812192770189,1.104,1.02,-67.33,0.04395,0.04045,-65.02,85.8615,564.8468,142.5812358989835,27.82812192770189,0.54715984827,0.59429084161,0.54715984827,0.59429084161,0.772,0.739,-80.33,0.7718152,0.7387503,-80.33,23.3077,0.0,2.21,1.083,0.076,0.952,7.0,,,0.21265469663284164
7644,7644,7_699,7_67,1966.639,17.81011,18.1713,0.0098,-9.76399E-5,4.0,4.0,412.0,560.0,412.4679,560.3223,412.4679,560.3223,142.47732294593467,27.82845868302864,0.52,0.444,32.59,0.00471,0.00402,32.59,412.4679,560.3223,142.47732294593467,27.82845868302864,0.23262858049,0.13964456988,0.23262858049,0.13964456988,0.487,0.368,11.92,0.4867895,0.3678439,11.92,53.8011,0.0,0.94,1.17,0.145,1.0,7.0,551,551,7_57,7_8,1741.016,39.70164,18.3036,0.0248,187.6697,22.0,28.0,412.0,560.0,412.4901,560.6391,412.4901,560.6391,142.47731696846887,27.82836953925732,1.217,1.147,75.05,0.03412,0.03388,16.58,412.4901,560.6391,142.47731696846887,27.82836953925732,0.499653698,0.55611140461,0.499653698,0.55611140461,0.752,0.701,69.95,0.7515253,0.7006959,69.95,23.3627,0.0,2.31,1.061,0.057,0.999,7.0,,,0.31757688832779424
7663,7663,7_718,7_48,530.2516,9.247944,19.5944,0.0189,-4.534073E-5,4.0,4.0,158.0,547.0,158.2571,546.7139,158.2571,546.7139,142.5581452954959,27.83302143344469,0.509,0.369,48.11,0.00887,0.00644,48.11,158.2571,546.7139,142.5581452954959,27.83302143344469,0.10881593179,0.12719854414,0.10881593179,0.12719854414,0.37,0.315,59.66,0.369835,0.3150183,59.66,69.6828,0.0,1.28,1.377,0.274,1.0,7.0,553,553,7_59,7_6,421.1184,25.07472,19.8446,0.0647,187.6485,9.0,12.0,158.0,547.0,158.2816,546.8761,158.2816,546.8761,142.55813802320162,27.832975757842867,0.975,0.819,34.82,0.07382,0.05966,34.76,158.2816,546.8761,142.55813802320162,27.832975757842867,0.57127068974,0.56217302384,0.57127068974,0.56217302384,0.781,0.723,42.0,0.7812095,0.7232949,42.0,23.3602,0.0,2.56,1.191,0.16,0.825,7.0,,,0.1640399036819834
7666,7666,7_721,7_45,402.9423,8.061681,19.8925,0.0217,3.148882E-4,5.0,5.0,395.0,545.0,394.6779,544.9235,394.6779,544.9235,142.48292913068477,27.83284181703316,0.538,0.467,84.8,0.01076,0.00934,84.8,394.6779,544.9235,142.48292913068477,27.83284181703316,0.17687512881,0.11606880914,0.17687512881,0.11606880914,0.421,0.341,-1.44,0.4206108,0.3406324,-1.44,99.0,0.0,1.4,1.152,0.132,1.0,7.0,554,554,7_60,7_5,302.3059,21.59034,20.2045,0.0776,188.1377,8.0,9.0,395.0,545.0,394.896,544.992,394.896,544.992,142.48285998765922,27.83282190401708,0.786,0.761,54.98,0.07198,0.07145,14.29,394.896,544.992,142.48285998765922,27.83282190401708,0.56964240738,0.63594780625,0.56964240738,0.63594780625,0.801,0.752,75.35,0.8005058,0.7515189,75.35,23.3967,0.0,2.88,1.034,0.033,0.28,7.0,,,0.22860415569274528
7678,7678,7_733,7_33,7425.486,34.60721,16.7288,0.0051,-5.64228E-5,6.0,6.0,369.0,534.0,369.1202,534.3781,369.1202,534.3781,142.491023235207,27.835883107003426,0.486,0.324,85.92,0.00227,0.00151,85.92,369.1202,534.3781,142.491023235207,27.835883107003426,0.097726351005,0.16872159797,0.097726351005,0.16872159797,0.411,0.313,89.62,0.4107612,0.312607,89.62,38.8168,0.0,0.89,1.5,0.333,1.0,7.0,555,555,7_61,7_4,7289.403,61.08831,16.7488,0.0091,187.767,49.0,55.0,369.0,534.0,369.1984,534.8108,369.1984,534.8108,142.49099982582095,27.83576121021865,1.502,1.321,81.71,0.01743,0.0152,85.14,369.1984,534.8108,142.49099982582095,27.83576121021865,0.52882855894,0.61546987739,0.52882855894,0.61546987739,0.786,0.725,80.16,0.7862296,0.7253561,80.16,23.3787,0.0,2.41,1.137,0.121,0.977,7.0,,,0.4397095973480196
7682,7682,7_737,7_29,2174.556,18.72792,18.0621,0.0094,-2.927659E-5,6.0,6.0,323.0,532.0,323.0636,532.0693,323.0636,532.0693,142.50566670917058,27.8366681648764,0.403,0.392,-16.92,0.00347,0.00338,-16.92,323.0636,532.0693,142.50566670917058,27.8366681648764,0.088894843064,0.088294090914,0.088894843064,0.088294090914,0.298,0.297,-1.14,0.2981528,0.2971428,-1.14,58.7447,0.0,0.0,1.028,0.027,1.0,7.0,556,556,7_62,7_3,2010.267,39.75991,18.1474,0.0215,187.3317,24.0,27.0,323.0,532.0,323.0819,532.3809,323.0819,532.3809,142.5056619324512,27.83658049689133,1.264,1.091,78.83,0.03185,0.02614,78.28,323.0819,532.3809,142.5056619324512,27.83658049689133,0.51143190544,0.56897702776,0.51143190544,0.56897702776,0.757,0.712,75.41,0.7570714,0.7122162,75.41,23.3487,0.0,2.19,1.158,0.137,0.974,7.0,,,0.31213690906395464
7714,7714,8_5,8_175,192.142,5.566925,20.6965,0.0315,-4.515155E-5,7.0,7.0,783.0,997.0,783.2057,996.6388,783.2057,996.6388,142.3610240337684,27.704598356622,0.588,0.384,60.09,0.0207,0.01455,51.05,783.2057,996.6388,142.3610240337684,27.704598356622,0.070979490918,0.21862646502,0.070979490918,0.21862646502,0.47,0.263,83.38,0.4697273,0.2626065,83.38,99.0,0.0,1.42,1.532,0.347,1.0,8.0,559,559,8_2,8_58,144.5975,15.77807,21.0052,0.1185,187.7876,4.0,5.0,783.0,997.0,783.2107,996.5943,783.2107,996.5943,142.3610222810681,27.704610854265148,0.717,0.46,-18.13,0.10883,0.06329,-18.42,783.2107,996.5943,142.3610222810681,27.704610854265148,0.40258481523,0.44589276175,0.40258481523,0.44589276175,0.683,0.619,60.67,0.6825432,0.6185566,60.67,23.3722,0.0,2.01,1.559,0.359,0.552,8.0,,,0.04478001786508536
7716,7716,8_7,8_173,148.271,4.890264,20.9779,0.0358,-7.224955E-5,6.0,6.0,972.0,990.0,971.9335,989.7768,971.9335,989.7768,142.301043439232,27.705892640607274,0.534,0.487,51.54,0.02184,0.01878,47.32,971.9335,989.7768,142.301043439232,27.705892640607274,0.081324267374,0.11693752333,0.081324267374,0.11693752333,0.342,0.285,86.66,0.3421387,0.2849612,86.66,99.0,0.0,1.25,1.098,0.089,1.0,8.0,561,561,8_4,8_57,138.0769,15.47453,21.0553,0.1217,187.6336,5.0,5.0,972.0,990.0,971.6327,989.7786,971.6327,989.7786,142.30113900273608,27.705893168104563,0.734,0.45,72.57,0.12086,0.07027,71.67,971.6327,989.7786,142.30113900273608,27.705893168104563,0.31407749184,0.34431378943,0.31407749184,0.34431378943,0.6,0.546,59.59,0.6001695,0.5460657,59.59,23.3759,0.0,2.67,1.631,0.387,0.577,8.0,,,0.3008053855900666
7718,7718,8_9,8_171,270.5281,6.60557,20.325,0.0265,-8.664116E-5,6.0,6.0,1006.0,975.0,1006.3376,975.4864,1006.3376,975.4864,142.29005886654227,27.709792616689032,0.584,0.433,39.55,0.01593,0.01208,27.85,1006.3376,975.4864,142.29005886654227,27.709792616689032,0.17333772416,0.2318390413,0.17333772416,0.2318390413,0.511,0.38,60.01,0.5109436,0.3796228,60.01,99.0,0.0,1.3,1.349,0.258,1.0,8.0,562,562,8_5,8_56,223.2964,18.44614,20.5334,0.0897,187.9738,6.0,7.0,1006.0,976.0,1006.1993,975.6608,1006.1993,975.6608,142.2901034770257,27.709744052102938,0.814,0.6,28.31,0.09814,0.06846,30.14,1006.1993,975.6608,142.2901034770257,27.709744052102938,0.45017863422,0.43845231629,0.45017863422,0.43845231629,0.695,0.637,40.63,0.6948907,0.6369913,40.63,23.3891,0.0,2.35,1.357,0.263,0.547,8.0,,,0.22258088417468713
7721,7721,8_12,8_168,64884.18,102.2995,14.3752,0.0017,-2.159978E-4,11.0,11.0,703.0,968.0,703.4252,967.5788,703.4252,967.5788,142.38626378793867,27.71303103272007,0.532,0.461,46.44,8.4E-4,7.3E-4,46.42,703.4252,967.5788,142.38626378793867,27.71303103272007,0.23088158687,0.2324682986,0.23088158687,0.2324682986,0.511,0.45,45.77,0.5110758,0.4496125,45.77,99.0,0.0,1.16,1.154,0.133,1.0,8.0,563,563,8_6,8_55,67001.02,129.1799,14.3404,0.0021,187.5721,119.0,130.0,703.0,968.0,703.5283,967.9728,703.5283,967.9728,142.3862324615034,27.712919900601424,1.734,1.494,80.52,0.00498,0.00408,-87.97,703.5283,967.9728,142.3862324615034,27.712919900601424,0.58039136108,0.64464161274,0.58039136108,0.64464161274,0.809,0.755,70.06,0.8089403,0.7554128,70.06,23.3587,0.0,2.58,1.16,0.138,0.981,8.0,,,0.40726601871502754
7722,7722,8_13,8_167,10202.25,40.56506,16.3838,0.0043,-1.951073E-4,12.0,12.0,644.0,966.0,643.5313,966.1839,643.5313,966.1839,142.40528810497395,27.713615688061125,0.511,0.407,15.26,0.00206,0.00165,16.81,643.5313,966.1839,142.40528810497395,27.713615688061125,0.24878875349,0.056127224101,0.24878875349,0.056127224101,0.499,0.236,2.15,0.4990591,0.2363387,2.15,99.0,0.0,0.98,1.258,0.205,1.0,8.0,564,564,8_7,8_54,10263.81,65.83984,16.3773,0.007,188.0309,53.0,59.0,644.0,966.0,643.6099,966.5867,643.6099,966.5867,142.40526457463469,27.71350216400499,1.522,1.32,76.23,0.01347,0.01151,81.35,643.6099,966.5867,142.40526457463469,27.71350216400499,0.53059411211,0.5861655706,0.53059411211,0.5861655706,0.771,0.723,70.64,0.7707125,0.7230228,70.64,23.3801,0.0,2.41,1.153,0.132,0.988,8.0,,,0.41039712474623047
7724,7724,8_15,8_165,27031.99,66.03029,15.3259,0.0027,-1.22314E-4,11.0,11.0,617.0,963.0,616.7172,962.6307,616.7172,962.6307,142.4137949164279,27.714700123051763,0.5,0.445,68.91,0.00123,0.00109,69.83,616.7172,962.6307,142.4137949164279,27.714700123051763,0.10592371393,0.16558650718,0.10592371393,0.16558650718,0.408,0.324,83.45,0.4079005,0.3242335,83.45,99.0,0.0,0.92,1.125,0.111,1.0,8.0,566,566,8_9,8_52,27326.47,90.14919,15.3141,0.0036,187.9614,74.0,82.0,617.0,963.0,616.7843,963.0515,616.7843,963.0515,142.41377509497943,27.714581575234437,1.599,1.402,76.52,0.00722,0.00649,77.92,616.7843,963.0515,142.41377509497943,27.714581575234437,0.54351049342,0.6317916463,0.54351049342,0.6317916463,0.798,0.734,76.63,0.7981728,0.7336364,76.63,23.3768,0.0,2.69,1.14,0.123,0.987,8.0,,,0.426116240009678
7725,7725,8_16,8_164,415.5399,8.186731,19.859,0.0214,-7.207591E-5,21.0,21.0,531.0,964.0,530.836,963.589,530.836,963.589,142.44108557794095,27.71469974062514,1.061,0.756,23.65,0.02693,0.01939,20.15,530.836,963.589,142.44108557794095,27.71469974062514,0.31846616319,0.35537820341,0.31846616319,0.35537820341,0.605,0.554,64.23,0.6054739,0.5542974,64.23,99.0,0.0,1.81,1.405,0.288,0.977,8.0,567,567,8_10,8_51,366.6252,26.32916,19.995,0.078,187.783,13.0,14.0,531.0,964.0,530.7954,963.6474,530.7954,963.6474,142.44109868201855,27.714683443438908,1.112,0.883,25.63,0.09404,0.0732,24.44,530.7954,963.6474,142.44109868201855,27.714683443438908,1.5031091603,1.3364239769,1.5031091603,1.3364239769,1.264,1.115,31.01,1.263883,1.11451,31.01,23.3649,0.0,4.05,1.259,0.206,0.002,8.0,,,0.07112608522891374
7735,7735,8_26,8_154,374.8604,7.77569,19.9709,0.0225,-2.057383E-4,7.0,7.0,680.0,951.0,680.101,951.2491,680.101,951.2491,142.3936152758616,27.71769842714898,0.511,0.494,34.05,0.01184,0.01142,20.79,680.101,951.2491,142.3936152758616,27.71769842714898,0.13883190203,0.15786475225,0.13883190203,0.15786475225,0.397,0.373,87.31,0.397375,0.372545,87.31,99.0,0.0,0.97,1.034,0.033,1.0,8.0,569,569,8_12,8_49,324.329,21.43721,20.1281,0.0718,186.9461,8.0,9.0,680.0,951.0,680.1032,951.3086,680.1032,951.3086,142.39361479170293,27.717681687875256,0.868,0.685,-66.46,0.08019,0.05814,-69.55,680.1032,951.3086,142.39361479170293,27.717681687875256,0.44662822211,0.45094281378,0.44662822211,0.45094281378,0.683,0.656,-48.46,0.6831385,0.6564243,-48.46,23.3175,0.0,2.23,1.267,0.211,0.583,8.0,,,0.059540658377238195
7747,7747,8_38,8_142,369.8307,7.723348,19.9856,0.0227,1.420718E-6,11.0,11.0,551.0,927.0,550.9905,926.8698,550.9905,926.8698,142.43455293425052,27.724963073665325,0.761,0.58,-4.22,0.01881,0.01406,1.12,550.9905,926.8698,142.43455293425052,27.724963073665325,0.19358012905,0.17393933118,0.19358012905,0.17393933118,0.444,0.412,-21.97,0.4442968,0.4124559,-21.97,99.0,0.0,1.48,1.312,0.238,1.0,8.0,572,572,8_15,8_45,411.3392,26.40965,19.8701,0.0697,187.7227,9.0,14.0,551.0,927.0,550.8625,926.9857,550.8625,926.9857,142.434594014799,27.724930879927424,0.922,0.75,-1.6,0.0848,0.06707,-0.24,550.8625,926.9857,142.434594014799,27.724930879927424,0.94752904244,0.95612288215,0.94752904244,0.95612288215,0.994,0.957,-48.41,0.9939615,0.9569182,-48.41,23.3645,0.0,3.64,1.229,0.186,0.078,8.0,,,0.1726754470096633
7752,7752,8_43,8_137,40590.61,80.91275,14.8845,0.0022,-3.945987E-5,17.0,17.0,716.0,917.0,716.1664000000001,916.8835,716.1664000000001,916.8835,142.38203121988886,27.727245883232897,0.396,0.358,42.85,8.1E-4,7.2E-4,44.45,716.1664000000001,916.8835,142.38203121988886,27.727245883232897,0.096565190296,0.094824029729,0.096565190296,0.094824029729,0.311,0.308,2.92,0.3107567,0.3079277,2.92,99.0,0.0,0.0,1.105,0.095,1.0,8.0,573,573,8_16,8_44,41794.2,105.3587,14.8528,0.0027,187.446,93.0,98.0,716.0,917.0,716.279,917.3166,716.279,917.3166,142.38199701768926,27.727123725730397,1.649,1.431,74.59,0.00577,0.00516,74.63,716.279,917.3166,142.38199701768926,27.727123725730397,0.54878451757,0.63238543055,0.54878451757,0.63238543055,0.799,0.736,74.79,0.799411,0.7362825,74.79,23.3632,0.0,2.59,1.152,0.132,0.983,8.0,,,0.44749789943636165
7755,7755,8_46,8_134,1197.797,13.89939,18.7096,0.0126,-6.523132E-5,11.0,11.0,899.0,894.0,899.0491999999999,894.4338,899.0491999999999,894.4338,142.32383623425116,27.73295257830939,0.58,0.423,83.64,0.00743,0.00551,79.74,899.0491999999999,894.4338,142.32383623425116,27.73295257830939,0.11104561213,0.21778802881,0.11104561213,0.21778802881,0.467,0.333,89.24,0.4666976,0.3332071,89.24,99.0,0.0,0.59,1.372,0.271,1.0,8.0,574,574,8_17,8_43,1098.597,34.05901,18.8035,0.0337,188.1368,18.0,22.0,899.0,894.0,899.0556,894.7075,899.0556,894.7075,142.32383523692494,27.732875590661035,1.17,1.038,84.4,0.04496,0.03996,-89.51,899.0556,894.7075,142.32383523692494,27.732875590661035,0.48251463074,0.60310782276,0.48251463074,0.60310782276,0.777,0.694,84.01,0.7774636,0.6936662,84.01,23.4155,0.0,2.27,1.127,0.113,0.937,8.0,,,0.2737748162267318
7757,7757,8_48,8_132,2551.19,20.28503,17.8887,0.0086,-1.503297E-6,13.0,13.0,806.0,879.0,805.9235,879.3272999999999,805.9235,879.3272999999999,142.35337161885394,27.737512539589808,0.511,0.404,79.51,0.00449,0.00348,80.55,805.9235,879.3272999999999,142.35337161885394,27.737512539589808,0.10390193015,0.13953537279,0.10390193015,0.13953537279,0.374,0.322,89.08,0.3735567,0.3223239,89.08,99.0,0.0,0.8,1.263,0.208,1.0,8.0,575,575,8_18,8_42,2447.891,43.34332,17.9336,0.0192,187.3551,27.0,33.0,806.0,879.0,805.9054,879.7383,805.9054,879.7383,142.35337889661645,27.737397024164736,1.355,1.152,88.45,0.03152,0.02569,-85.09,805.9054,879.7383,142.35337889661645,27.737397024164736,0.52244378988,0.59081905935,0.52244378988,0.59081905935,0.775,0.716,71.02,0.7745929,0.7164277,71.02,23.3597,0.0,2.35,1.176,0.149,0.965,8.0,,,0.4113983592578463
7758,7758,8_49,8_131,302.8854,6.989455,20.2024,0.0251,-2.389407E-5,6.0,6.0,550.0,880.0,550.5418999999999,879.7762,550.5418999999999,879.7762,142.4345302275309,27.738207680815574,0.636,0.517,65.59,0.01575,0.01352,69.11,550.5418999999999,879.7762,142.4345302275309,27.738207680815574,0.25053561264,0.20657884058,0.25053561264,0.20657884058,0.512,0.442,24.21,0.5115427,0.4420843,24.21,99.0,0.0,1.71,1.231,0.187,1.0,8.0,576,576,8_19,8_41,216.4832,17.38808,20.567,0.0872,187.7014,5.0,6.0,551.0,880.0,550.507,879.9352,550.507,879.9352,142.4345418769214,27.738163077435992,0.776,0.499,87.65,0.08638,0.05298,89.88,550.507,879.9352,142.4345418769214,27.738163077435992,0.50561067462,0.59377340131,0.50561067462,0.59377340131,0.786,0.694,65.36,0.7856627,0.6943473,65.36,23.3712,0.0,3.67,1.554,0.357,0.154,8.0,,,0.1627851651717592
7759,7759,8_50,8_130,7905.647,35.7086,16.6607,0.0049,-0.00214564,11.0,11.0,900.0,876.0,899.5036,875.8111,899.5036,875.8111,142.3236213235259,27.738187832104657,0.503,0.424,3.28,0.00231,0.00196,2.96,899.5036,875.8111,142.3236213235259,27.738187832104657,0.25003329682,0.06722814477,0.25003329682,0.06722814477,0.5,0.259,0.39,0.500042,0.2592672,0.39,33.1629,0.0,0.91,1.187,0.158,1.0,8.0,577,577,8_20,8_40,7818.367,61.36496,16.6728,0.0085,187.8749,49.0,56.0,900.0,876.0,899.5468000000001,876.2094999999999,899.5468000000001,876.2094999999999,142.32360910472494,27.73807565426207,1.48,1.345,80.61,0.01555,0.01502,88.99,899.5468000000001,876.2094999999999,142.32360910472494,27.73807565426207,0.54395693434,0.60741438812,0.54395693434,0.60741438812,0.782,0.735,77.1,0.7816166,0.7351509,77.1,23.3994,0.0,2.64,1.1,0.091,0.982,8.0,,,0.40073532412297475
