col1_1,Unnamed: 0_1,NUMBER_1,ID_PARENT_1,FLUX_ISO_1,FLUXERR_ISO_1,MAG_ISO_1,MAGERR_ISO_1,BACKGROUND_1,ISOAREA_IMAGE_1,ISOAREAF_IMAGE_1,XPEAK_IMAGE_1,YPEAK_IMAGE_1,X_IMAGE_1,Y_IMAGE_1,X_IMAGE_DBL_1,Y_IMAGE_DBL_1,X_WORLD_1,Y_WORLD_1,A_IMAGE_1,B_IMAGE_1,THETA_IMAGE_1,ERRA_IMAGE_1,ERRB_IMAGE_1,ERRTHETA_IMAGE_1,XWIN_IMAGE_1,YWIN_IMAGE_1,XWIN_WORLD_1,YWIN_WORLD_1,X2WIN_IMAGE_1,Y2WIN_IMAGE_1,X2WIN_WORLD_1,Y2WIN_WORLD_1,AWIN_IMAGE_1,BWIN_IMAGE_1,THETAWIN_IMAGE_1,AWIN_WORLD_1,BWIN_WORLD_1,THETAWIN_WORLD_1,MU_THRESHOLD_1,FLAGS_1,FWHM_IMAGE_1,ELONGATION_1,ELLIPTICITY_1,CLASS_STAR_1,SUBDIV_NUMBER_1,col1_2,Unnamed: 0_2,NUMBER_2,ID_PARENT_2,FLUX_ISO_2,FLUXERR_ISO_2,MAG_ISO_2,MAGERR_ISO_2,BACKGROUND_2,ISOAREA_IMAGE_2,ISOAREAF_IMAGE_2,XPEAK_IMAGE_2,YPEAK_IMAGE_2,X_IMAGE_2,Y_IMAGE_2,X_IMAGE_DBL_2,Y_IMAGE_DBL_2,X_WORLD_2,Y_WORLD_2,A_IMAGE_2,B_IMAGE_2,THETA_IMAGE_2,ERRA_IMAGE_2,ERRB_IMAGE_2,ERRTHETA_IMAGE_2,XWIN_IMAGE_2,YWIN_IMAGE_2,XWIN_WORLD_2,YWIN_WORLD_2,X2WIN_IMAGE_2,Y2WIN_IMAGE_2,X2WIN_WORLD_2,Y2WIN_WORLD_2,AWIN_IMAGE_2,BWIN_IMAGE_2,THETAWIN_IMAGE_2,AWIN_WORLD_2,BWIN_WORLD_2,THETAWIN_WORLD_2,MU_THRESHOLD_2,FLAGS_2,FWHM_IMAGE_2,ELONGATION_2,ELLIPTICITY_2,CLASS_STAR_2,SUBDIV_NUMBER_2,Separation
644,644,5_24,5_16,1839.671,17.36621,18.142,0.0103,1.315897E-4,18.0,18.0,2544.0,196.0,2544.3568,195.7029,2544.3568,195.7029,192.06722463074047,27.878680428804564,0.69,0.641,40.29,0.00652,0.00605,40.28,2544.3568,195.7029,192.06722463074047,27.878680428804564,0.25883574068,0.23022919125,0.25883574068,0.23022919125,0.51,0.478,13.22,0.5103979,0.4780783,13.22,41.6215,0.0,1.37,1.077,0.071,1.0,5.0,130,130,5_18,5_10,1774.334,40.54693,18.1813,0.0248,192.5498,29.0,33.0,2544.0,196.0,2544.3464,195.6956,2544.3464,195.6956,192.06722786368556,27.87868257475332,1.38,1.298,25.2,0.03901,0.0368,32.44,2544.3464,195.6956,192.06722786368556,27.87868257475332,0.99851310565,0.92028814379,0.99851310565,0.92028814379,1.002,0.957,13.15,1.001512,0.9569609,13.15,23.2987,0.0,3.28,1.064,0.06,0.933,5.0,0.012706297651253695
646,646,5_26,5_14,2359.99,19.66936,17.8716,0.0091,0.0,1.0,1.0,2683.0,191.0,2683.0,191.0,2683.0,191.0,192.0230726240156,27.878732344679023,0.289,0.289,45.0,0.00241,0.00241,45.0,2683.0,191.0,192.0230726240156,27.878732344679023,0.0833333,0.0833333,0.0833333,0.0833333,0.289,0.289,45.0,0.2886751,0.2886751,45.0,46.0215,0.0,0.0,1.0,0.0,1.0,5.0,131,131,5_19,5_9,1544.511,25.16907,18.3319,0.0177,195.37,5.0,9.0,2683.0,191.0,2682.9831,191.0174,2682.9831,191.0174,192.02307818179287,27.878727611181457,0.721,0.71,17.74,0.01308,0.01302,16.31,2682.9831,191.0174,192.02307818179287,27.878727611181457,0.092551611869,0.085367415195,0.092551611869,0.085367415195,0.304,0.292,0.56,0.3042241,0.2921759,0.56,23.3154,0.0,0.0,1.015,0.014,0.993,5.0,0.024256339377633863
647,647,5_27,5_13,674.3069,10.5139,19.2317,0.0169,0.0,25.0,25.0,2689.0,146.0,2689.0516,146.4893,2689.0516,146.4893,192.02068207894575,27.891183151852857,1.391,0.731,64.6,0.0217,0.0114,64.6,2689.0516,146.4893,192.02068207894575,27.891183151852857,0.4310215682,0.76169135142,0.4310215682,0.76169135142,0.901,0.617,70.0,0.901229,0.6168461,70.0,49.7397,0.0,3.31,1.904,0.475,1.0,5.0,132,132,5_20,5_8,735.6353,35.60751,19.1372,0.0526,195.5419,24.0,27.0,2689.0,146.0,2689.1264,146.4675,2689.1264,146.4675,192.02065805354312,27.891188587733488,1.676,1.105,64.26,0.09234,0.06106,64.66,2689.1264,146.4675,192.02065805354312,27.891188587733488,1.8784960267,2.2806744496,1.8784960267,2.2806744496,1.569,1.302,60.8,1.569484,1.302263,60.8,23.3037,0.0,6.29,1.516,0.341,0.004,5.0,0.077912001643185
649,649,5_29,5_11,502.8549,9.079385,19.5503,0.0196,0.0,14.0,14.0,2997.0,147.0,2996.8466,146.6027,2996.8466,146.6027,191.92275948927204,27.888280390421198,0.735,0.703,20.24,0.01327,0.01271,20.25,2996.8466,146.6027,191.92275948927204,27.888280390421198,0.32816341357,0.31196112753,0.32816341357,0.31196112753,0.574,0.557,15.7,0.574068,0.5572885,15.7,56.5187,0.0,1.94,1.045,0.043,1.0,5.0,133,133,5_21,5_7,476.3991,26.63458,19.6089,0.0607,200.8947,14.0,15.0,2997.0,147.0,2996.8325,146.5795,2996.8325,146.5795,191.92276372575543,27.88828704158921,1.053,0.958,17.0,0.07143,0.06307,14.02,2996.8325,146.5795,191.92276372575543,27.88828704158921,0.87099629522,0.82029606014,0.87099629522,0.82029606014,0.937,0.902,19.22,0.9370209,0.9018227,19.22,23.3175,0.0,3.4,1.099,0.09,0.607,5.0,0.027148664792149484
652,652,5_32,5_8,774.3004,11.26652,19.0816,0.0158,0.0,12.0,12.0,2623.0,117.0,2622.8744,116.9757,2622.8744,116.9757,192.0414290053438,27.90008396323145,0.683,0.594,-41.02,0.00994,0.00864,-41.02,2622.8744,116.9757,192.0414290053438,27.90008396323145,0.17288576587,0.15405449771,0.17288576587,0.15405449771,0.423,0.384,-26.73,0.4234167,0.3842637,-26.73,48.1668,0.0,1.36,1.15,0.13,1.0,5.0,135,135,5_23,5_5,749.6446,31.41985,19.1167,0.0455,193.6211,17.0,21.0,2623.0,117.0,2622.9336,117.0025,2622.9336,117.0025,192.0414104484132,27.900075890430795,1.142,1.116,-19.13,0.05795,0.05776,-12.96,2622.9336,117.0025,192.0414104484132,27.900075890430795,0.87713978678,0.82039632464,0.87713978678,0.82039632464,0.945,0.897,-24.65,0.9445994,0.8973672,-24.65,23.2675,0.0,3.17,1.024,0.023,0.866,5.0,0.06498369026119687
654,654,5_34,5_6,645.1469,10.28406,19.2797,0.0173,0.0,13.0,13.0,2875.0,77.0,2874.4318,76.877,2874.4318,76.877,191.9609633329978,27.9090199712347,0.683,0.618,-33.42,0.01088,0.00985,-33.45,2874.4318,76.877,191.9609633329978,27.9090199712347,0.28548571634,0.21578537791,0.28548571634,0.21578537791,0.534,0.464,-3.0,0.5344881,0.4643205,-3.0,57.2629,0.0,1.54,1.105,0.095,1.0,5.0,136,136,5_24,5_4,616.0435,28.4207,19.3298,0.0501,198.4352,15.0,17.0,2875.0,77.0,2874.3876,76.9457,2874.3876,76.9457,191.96097812972724,27.909001083860623,1.055,1.031,-63.78,0.06132,0.05868,-88.08,2874.3876,76.9457,191.96097812972724,27.909001083860623,0.79426666923,0.7484871089,0.79426666923,0.7484871089,0.898,0.858,-24.26,0.8977419,0.8583784,-24.26,23.32,0.0,3.16,1.023,0.023,0.737,5.0,0.08169045231840089
656,656,5_36,5_4,771.2601,11.24438,19.0859,0.0158,-8.506743E-5,13.0,13.0,2541.0,47.0,2540.5451,46.5957,2540.5451,46.5957,192.06689624457937,27.920610760710453,0.672,0.61,-38.57,0.0098,0.00889,-38.57,2540.5451,46.5957,192.06689624457937,27.920610760710453,0.27442269981,0.24998869574,0.27442269981,0.24998869574,0.526,0.498,-16.49,0.5260883,0.4976369,-16.49,49.052,0.0,1.13,1.102,0.093,1.0,5.0,137,137,5_25,5_3,742.1306,31.78719,19.1277,0.0465,193.3979,19.0,21.0,2540.0,47.0,2540.5496,46.5947,2540.5496,46.5947,192.0668948021524,27.920611000665488,1.26,1.03,-1.1,0.06694,0.05185,3.33,2540.5496,46.5947,192.0668948021524,27.920611000665488,1.0053986047,0.8885896389,1.0053986047,0.8885896389,1.007,0.938,-14.52,1.006874,0.9381864,-14.52,23.3175,0.0,3.41,1.223,0.183,0.837,5.0,0.004609772228653041
686,686,6_28,6_6,228.8239,6.124714,20.4051,0.0291,0.0,8.0,8.0,3044.0,87.0,3044.5121,87.1251,3044.5121,87.1251,191.9069520451824,27.90453954565195,0.575,0.535,-13.6,0.01873,0.01688,-6.24,3044.5121,87.1251,191.9069520451824,27.90453954565195,0.22718270667,0.1069517355,0.22718270667,0.1069517355,0.477,0.327,2.12,0.4768094,0.3267832,2.12,99.0,0.0,1.2,1.076,0.07,1.0,6.0,159,159,6_21,6_5,210.4954,19.70981,20.4958,0.1017,202.2259,7.0,8.0,3044.0,87.0,3044.4996,87.0506,3044.4996,87.0506,191.90695521722728,27.90456059375282,0.815,0.692,-0.1,0.09412,0.07725,-0.01,3044.4996,87.0506,191.90695521722728,27.90456059375282,0.89115885186,0.76180813598,0.89115885186,0.76180813598,0.946,0.871,9.21,0.9458609,0.8708124,9.21,23.2652,0.0,2.68,1.177,0.15,0.487,6.0,0.07554137938901778
691,691,7_1,7_6,15304.11,50.08863,15.8418,0.0036,0.0,197.0,197.0,334.0,523.0,333.9224,522.9523,333.9224,522.9523,192.7734096550537,27.80493575520742,2.654,2.044,72.41,0.00868,0.00669,72.41,333.9224,522.9523,192.7734096550537,27.80493575520742,1.6777738304,1.7090120762,1.6777738304,1.7090120762,1.339,1.263,49.57,1.338532,1.26298,49.57,57.9812,0.0,3.37,1.298,0.23,1.0,7.0,163,163,7_1,7_3,16757.02,103.6109,15.7434,0.0067,191.6358,183.0,188.0,334.0,523.0,333.9804,523.0446,333.9804,523.0446,192.7733919941965,27.80490937266949,3.073,2.581,71.65,0.02514,0.02036,72.45,333.9804,523.0446,192.7733919941965,27.80490937266949,3.3839643868,3.5678173995,3.3839643868,3.5678173995,1.907,1.821,62.53,1.9068,1.82096,62.53,23.3,0.0,5.62,1.191,0.16,0.028,7.0,0.10901050408094809
692,692,7_2,7_3,303.8532,7.057762,20.0972,0.0252,-3.975089E-4,14.0,14.0,484.0,512.0,484.2459,512.023,484.2459,512.023,192.7255023827103,27.806884319947244,0.736,0.716,-23.43,0.01709,0.01664,-23.43,484.2459,512.023,192.7255023827103,27.806884319947244,0.28574236353,0.25883379167,0.28574236353,0.25883379167,0.535,0.509,-1.24,0.5345606,0.5087447,-1.24,58.7076,0.0,1.76,1.027,0.026,1.0,7.0,164,164,7_2,7_2,275.0566,21.26251,20.2053,0.084,191.0846,9.0,10.0,484.0,512.0,484.2107,511.9993,484.2107,511.9993,192.72551337382595,27.80689124851077,0.918,0.754,4.06,0.08819,0.06994,0.26,484.2107,511.9993,192.72551337382595,27.80689124851077,0.87239015638,0.80789348131,0.87239015638,0.80789348131,0.944,0.889,25.12,0.9437009,0.8886576,25.12,23.3234,0.0,3.43,1.217,0.178,0.311,7.0,0.042435009131649146
694,694,7_4,7_43,3414.415,23.65883,17.4706,0.0075,0.0,21.0,21.0,218.0,996.0,217.7503,995.8758,217.7503,995.8758,192.8143487346177,27.67281101198766,0.663,0.63,-30.0,0.00459,0.00437,-30.0,217.7503,995.8758,192.8143487346177,27.67281101198766,0.19873361565,0.15796132247,0.19873361565,0.15796132247,0.446,0.397,-4.56,0.4460888,0.3971143,-4.56,48.3483,0.0,1.34,1.052,0.049,1.0,7.0,186,186,7_24,7_22,3235.044,47.66667,17.5292,0.016,191.9911,37.0,41.0,218.0,996.0,217.8037,995.9337,217.8037,995.9337,192.81433225791704,27.672794338218107,1.432,1.371,20.28,0.02707,0.02495,44.29,217.8037,995.9337,192.81433225791704,27.672794338218107,0.94531933454,0.85701756715,0.94531933454,0.85701756715,0.974,0.924,-10.45,0.9738716,0.924073,-10.45,23.3002,0.0,3.08,1.044,0.043,0.98,7.0,0.07876528423106309
695,695,7_5,7_42,311.4274,7.145185,20.0705,0.0249,0.0,9.0,9.0,251.0,989.0,251.2109,988.6852,251.2109,988.6852,192.8036577419214,27.674587307421465,0.733,0.558,68.53,0.01682,0.01281,68.53,251.2109,988.6852,192.8036577419214,27.674587307421465,0.18334096296,0.24276072925,0.18334096296,0.24276072925,0.494,0.427,82.24,0.4938457,0.4268702,82.24,48.219,0.0,1.5,1.313,0.238,1.0,7.0,166,166,7_4,7_21,267.0901,20.60562,20.2372,0.0838,193.2154,8.0,9.0,251.0,989.0,251.1399,988.6668,251.1399,988.6668,192.80368014292557,27.67459300397309,0.907,0.681,69.68,0.08781,0.06343,69.67,251.1399,988.6668,192.80368014292557,27.67459300397309,0.63460338449,0.69890995109,0.63460338449,0.69890995109,0.847,0.785,64.88,0.8467815,0.7851588,64.88,23.3868,0.0,3.36,1.332,0.249,0.448,7.0,0.0733454838418922
696,696,7_6,7_41,119.2585,4.421603,21.1126,0.0403,1.053239E-5,9.0,9.0,397.0,975.0,396.8581,974.7713,396.8581,974.7713,192.757266517934,27.677421513110968,0.697,0.446,-80.58,0.02585,0.01653,-80.58,396.8581,974.7713,192.757266517934,27.677421513110968,0.073644249379,0.25440729218,0.073644249379,0.25440729218,0.505,0.271,-88.02,0.5046034,0.270974,-88.02,51.4557,0.0,1.86,1.564,0.361,1.0,7.0,168,168,7_6,7_20,142.6883,16.58504,20.9179,0.1262,191.4309,5.0,6.0,397.0,975.0,396.8195,974.8131,396.8195,974.8131,192.7572791398535,27.67741004648692,0.747,0.57,45.85,0.11328,0.0838,45.07,396.8195,974.8131,192.7572791398535,27.67741004648692,0.61395505341,0.70734985068,0.61395505341,0.70734985068,0.843,0.781,-78.72,0.8433377,0.7810803,-78.72,23.2866,0.0,3.03,1.312,0.238,0.446,7.0,0.05689639707393777
697,697,7_7,7_40,337.5481,7.438801,19.983,0.0239,1.299587E-5,15.0,15.0,497.0,967.0,496.5363,966.4804,496.5363,966.4804,192.72552621038665,27.679006559871173,0.887,0.709,-19.65,0.01955,0.01562,-19.65,496.5363,966.4804,192.72552621038665,27.679006559871173,0.38858297324,0.32749690531,0.38858297324,0.32749690531,0.623,0.572,2.65,0.6234695,0.5721588,2.65,51.7123,0.0,2.4,1.252,0.201,1.0,7.0,169,169,7_7,7_19,348.8953,23.99336,19.9471,0.0747,191.6286,12.0,13.0,496.0,967.0,496.5698,966.4126,496.5698,966.4126,192.72551498044285,27.67902537326881,1.033,0.876,-37.67,0.08866,0.07546,-44.34,496.5698,966.4126,192.72551498044285,27.67902537326881,1.1136966437,0.9597366023,1.1136966437,0.9597366023,1.07,0.963,-22.49,1.070309,0.9632609,-22.49,23.3345,0.0,4.5,1.18,0.152,0.057,7.0,0.07562466528854744
698,698,7_8,7_39,2368.373,19.70426,17.8677,0.009,1.016341E-5,17.0,17.0,68.0,958.0,67.6787,958.5339,67.6787,958.5339,192.8617147745725,27.684405528997917,0.676,0.637,-47.41,0.00563,0.0053,-47.41,67.6787,958.5339,192.8617147745725,27.684405528997917,0.24182088477,0.27708858448,0.24182088477,0.27708858448,0.529,0.488,-73.92,0.5294201,0.4884914,-73.92,42.3098,0.0,1.39,1.062,0.058,1.0,7.0,170,170,7_8,7_18,2140.849,42.00565,17.9774,0.0213,192.4527,29.0,33.0,68.0,959.0,67.7213,958.5639,67.7213,958.5639,192.8617014890332,27.684396784181946,1.374,1.242,-13.17,0.03357,0.02887,-9.66,67.7213,958.5639,192.8617014890332,27.684396784181946,0.88726883069,0.81959232415,0.88726883069,0.81959232415,0.945,0.902,-15.08,0.9447596,0.9023804,-15.08,23.3326,0.0,3.06,1.107,0.096,0.965,7.0,0.05210335881685339
699,699,7_9,7_38,13620.92,47.25396,15.9684,0.0038,-7.225565E-6,15.0,15.0,8.0,924.0,7.675000000000001,924.388,7.675000000000001,924.388,192.8804969257526,27.69444113451455,0.569,0.509,-52.74,0.00197,0.00176,-52.74,7.675000000000001,924.388,192.8804969257526,27.69444113451455,0.16917953685,0.20175353872,0.16917953685,0.20175353872,0.455,0.405,-69.44,0.4550651,0.4047824,-69.44,41.5055,0.0,1.04,1.119,0.106,1.0,7.0,171,171,7_9,7_17,13493.04,72.82774,15.9786,0.0059,191.7327,65.0,71.0,8.0,924.0,7.733700000000001,924.447,7.733700000000001,924.447,192.8804787615268,27.6944241200739,1.584,1.523,-11.93,0.0112,0.01109,70.21,7.733700000000001,924.447,192.8804787615268,27.6944241200739,0.93917245163,0.86451850661,0.93917245163,0.86451850661,0.973,0.925,-17.51,0.9733548,0.9253494,-17.51,23.2872,16.0,2.97,1.04,0.039,0.982,7.0,0.0832267384918834
700,700,7_10,7_37,246.7134,6.359624,20.3234,0.028,0.0,9.0,9.0,349.0,916.0,349.218,915.3807,349.218,915.3807,192.77189531066404,27.69447671702009,0.629,0.573,-7.15,0.01621,0.01476,-7.15,349.218,915.3807,192.77189531066404,27.69447671702009,0.17496238137,0.2611613651,0.17496238137,0.2611613651,0.513,0.416,-81.19,0.5131105,0.415742,-81.19,54.2425,0.0,1.61,1.098,0.089,1.0,7.0,172,172,7_10,7_16,246.9883,19.43834,20.3222,0.0855,191.0625,7.0,8.0,349.0,915.0,349.1346,915.1789,349.1346,915.1789,192.77192008906417,27.694534082725585,0.803,0.672,-40.89,0.08643,0.06874,-45.02,349.1346,915.1789,192.77192008906417,27.694534082725585,0.57012502236,0.50770950005,0.57012502236,0.50770950005,0.756,0.712,-7.98,0.7558946,0.7116585,-7.98,23.2698,0.0,2.84,1.194,0.162,0.496,7.0,0.21835475721867434
701,701,7_11,7_36,576.1899,9.718919,19.4025,0.0183,-1.039837E-5,13.0,13.0,108.0,905.0,107.6096,905.2755,107.6096,905.2755,192.8485837462976,27.69909278401809,0.745,0.627,-23.22,0.01257,0.01058,-23.22,107.6096,905.2755,192.8485837462976,27.69909278401809,0.2691999714,0.25864110099,0.2691999714,0.25864110099,0.526,0.501,-32.51,0.5257586,0.501417,-32.51,43.9542,0.0,1.53,1.188,0.158,1.0,7.0,173,173,7_11,7_15,502.7955,25.89963,19.5504,0.0559,191.6514,13.0,14.0,108.0,905.0,107.5503,905.283,107.5503,905.283,192.84860265220743,27.699091105843795,0.99,0.929,-22.07,0.06222,0.0607,-4.9,107.5503,905.283,192.84860265220743,27.699091105843795,0.83539879863,0.75277825957,0.83539879863,0.75277825957,0.925,0.856,-24.19,0.925358,0.8555055,-24.19,23.297,0.0,3.19,1.066,0.062,0.664,7.0,0.0597724016583041
703,703,7_13,7_34,1149.254,13.72597,18.6528,0.013,-5.293287E-6,19.0,19.0,130.0,899.0,130.0506,899.1297999999999,130.0506,899.1297999999999,192.84140144038244,27.700657781921333,0.747,0.697,-30.98,0.00892,0.00833,-30.98,130.0506,899.1297999999999,192.84140144038244,27.700657781921333,0.26798694796,0.26186529137,0.26798694796,0.26186529137,0.522,0.508,-32.26,0.5215768,0.5077499,-32.26,43.2905,0.0,1.63,1.07,0.066,1.0,7.0,174,174,7_12,7_14,1048.423,34.31596,18.7525,0.0355,192.1421,21.0,24.0,130.0,899.0,130.0911,899.1422,130.0911,899.1422,192.84138867441345,27.700654000066084,1.248,1.142,-8.96,0.04977,0.04501,-3.51,130.0911,899.1422,192.84138867441345,27.700654000066084,0.90173881528,0.82899597401,0.90173881528,0.82899597401,0.954,0.906,-16.94,0.9535073,0.9063987,-16.94,23.3329,0.0,3.37,1.093,0.085,0.877,7.0,0.04235575521700032
710,710,7_20,7_27,7507.607,35.08212,16.6151,0.0051,0.0,19.0,19.0,173.0,863.0,173.1429,862.9628,173.1429,862.9628,192.82740440061983,27.71051380627356,0.58,0.531,-31.3,0.00271,0.00248,-31.3,173.1429,862.9628,192.82740440061983,27.71051380627356,0.14509069489,0.13367568063,0.14509069489,0.13367568063,0.381,0.366,-3.65,0.380969,0.365553,-3.65,44.7836,0.0,1.12,1.092,0.084,1.0,7.0,175,175,7_13,7_13,7332.485,60.18209,16.6407,0.0089,191.7934,51.0,58.0,173.0,863.0,173.1861,863.0225,173.1861,863.0225,192.82739117291865,27.710496702593232,1.578,1.431,-7.36,0.01736,0.01541,-2.8,173.1861,863.0225,192.82739117291865,27.710496702593232,0.92347709332,0.83621476977,0.92347709332,0.83621476977,0.964,0.912,-13.05,0.9635511,0.9117352,-13.05,23.3196,0.0,2.99,1.103,0.093,0.983,7.0,0.0736907728281065
712,712,7_22,7_25,780.8514,11.31408,19.0724,0.0157,-2.027274E-5,15.0,15.0,20.0,860.0,20.3026,859.9431999999999,20.3026,859.9431999999999,192.8759516325103,27.71247272478467,0.768,0.68,-46.74,0.01112,0.00986,-46.74,20.3026,859.9431999999999,192.8759516325103,27.71247272478467,0.28813291997,0.23770663605,0.28813291997,0.23770663605,0.548,0.474,-24.11,0.5484184,0.4744226,-24.11,40.0071,0.0,1.67,1.128,0.114,1.0,7.0,176,176,7_14,7_12,719.2844,32.06045,19.1616,0.0484,191.8576,18.0,21.0,20.0,860.0,20.2455,859.8894,20.2455,859.8894,192.87596933376253,27.71248826571906,1.179,1.113,-62.95,0.06187,0.0582,-69.31,20.2455,859.8894,192.87596933376253,27.71248826571906,1.0419273025,0.99750279416,1.0419273025,0.99750279416,1.031,0.988,-29.55,1.031004,0.9881602,-29.55,23.3063,0.0,3.11,1.06,0.056,0.825,7.0,0.07845285208321333
714,714,7_24,7_23,290.1449,6.896719,20.1473,0.0258,-1.028858E-5,14.0,14.0,55.0,846.0,54.5743,846.5116,54.5743,846.5116,192.8649486994809,27.716002219966622,0.78,0.589,-52.06,0.01855,0.014,-52.06,54.5743,846.5116,192.8649486994809,27.716002219966622,0.26983983394,0.29107301276,0.26983983394,0.29107301276,0.603,0.445,-48.68,0.6026994,0.4445968,-48.68,40.9547,0.0,1.51,1.325,0.245,1.0,7.0,177,177,7_15,7_11,264.3523,21.67668,20.2484,0.0891,191.8721,9.0,10.0,55.0,846.0,54.6598,846.6641,54.6598,846.6641,192.8649227923825,27.715958717264737,0.943,0.742,-47.03,0.09314,0.0735,-45.13,54.6598,846.6641,192.8649227923825,27.715958717264737,0.7723027301,0.80342019425,0.7723027301,0.80342019425,0.943,0.828,-49.4,0.9432091,0.8282992,-49.4,23.3164,0.0,3.28,1.27,0.212,0.517,7.0,0.17483277724721522
717,717,7_27,7_20,574.8303,9.707444,19.405,0.0183,0.0,13.0,13.0,76.0,720.0,75.6496,719.9641,75.6496,719.9641,192.85719825302985,27.751435015945187,0.74,0.66,7.02,0.0125,0.01115,7.02,75.6496,719.9641,192.85719825302985,27.751435015945187,0.28113482605,0.17864066266,0.28113482605,0.17864066266,0.53,0.423,0.02,0.5302215,0.422659,0.02,42.6454,0.0,1.33,1.121,0.108,1.0,7.0,178,178,7_16,7_10,528.2755,26.67748,19.4967,0.0548,191.945,14.0,15.0,76.0,720.0,75.4933,719.7665,75.4933,719.7665,192.8572462993896,27.75149171406607,1.057,0.931,36.71,0.06836,0.05908,45.81,75.4933,719.7665,192.8572462993896,27.75149171406607,0.81611315196,0.71585072948,0.81611315196,0.71585072948,0.905,0.844,10.42,0.9053307,0.8440025,10.42,23.3441,0.0,3.55,1.135,0.119,0.574,7.0,0.25194334680644365
719,719,7_29,7_18,418.0528,8.278481,19.7508,0.0215,-1.553655E-6,15.0,15.0,245.0,717.0,245.1063,717.4012,245.1063,717.4012,192.8033038262949,27.750917527554687,0.831,0.652,-43.28,0.01646,0.01292,-43.28,245.1063,717.4012,192.8033038262949,27.750917527554687,0.29517153104,0.27463996023,0.29517153104,0.27463996023,0.581,0.482,-39.4,0.5811923,0.4816919,-39.4,46.2965,0.0,1.91,1.274,0.215,1.0,7.0,179,179,7_17,7_9,426.0143,26.43003,19.7303,0.0674,191.8127,14.0,15.0,245.0,717.0,245.2958,717.4059,245.2958,717.4059,192.8032436208697,27.750914810938287,1.079,0.938,-46.05,0.08215,0.0716,-44.19,245.2958,717.4059,192.8032436208697,27.750914810938287,0.90578470008,0.88830445967,0.90578470008,0.88830445967,0.974,0.92,-40.1,0.9738572,0.9196148,-40.1,23.3255,0.0,4.39,1.151,0.131,0.578,7.0,0.18955827599976535
720,720,7_30,7_17,623.007,10.10605,19.3176,0.0176,0.0,15.0,15.0,395.0,706.0,394.8182,706.0233000000001,394.8182,706.0233000000001,192.75561062702488,27.75300726783355,0.898,0.663,-66.03,0.01457,0.01075,-66.03,394.8182,706.0233000000001,192.75561062702488,27.75300726783355,0.30273417281,0.38796450032,0.30273417281,0.38796450032,0.633,0.539,-70.34,0.6328028,0.5387571,-70.34,48.956,0.0,2.45,1.355,0.262,1.0,7.0,180,180,7_18,7_8,613.246,30.61702,19.3348,0.0542,191.0887,17.0,20.0,395.0,706.0,394.8561,705.9816,394.8561,705.9816,192.7555982202255,27.75301871039347,1.204,1.071,-62.42,0.07161,0.06564,-63.09,394.8561,705.9816,192.7555982202255,27.75301871039347,1.0852911964,1.157061768,1.0852911964,1.157061768,1.103,1.012,-55.92,1.10346,1.012289,-55.92,23.2899,0.0,3.87,1.124,0.11,0.323,7.0,0.056349800354673074
723,723,7_33,7_14,397.0465,8.067813,19.8068,0.0221,0.0,17.0,17.0,414.0,667.0,413.5776,667.3537,413.5776,667.3537,192.7493144497101,27.76374033460705,0.921,0.754,6.08,0.01872,0.01533,6.08,413.5776,667.3537,192.7493144497101,27.76374033460705,0.43247523407,0.33000449093,0.43247523407,0.33000449093,0.662,0.569,-13.22,0.6621642,0.569226,-13.22,55.1208,0.0,2.13,1.221,0.181,1.0,7.0,181,181,7_19,7_7,395.1521,26.4136,19.812,0.0726,191.2557,14.0,15.0,413.0,667.0,413.5854,667.3739,413.5854,667.3739,192.74931214320824,27.763734596469405,1.085,0.958,37.78,0.08754,0.07639,44.56,413.5854,667.3739,192.74931214320824,27.763734596469405,1.523264225,1.2630617632,1.523264225,1.2630617632,1.238,1.119,11.04,1.238372,1.119268,11.04,23.2999,0.0,4.56,1.132,0.117,0.013,7.0,0.02165363710791874
725,725,7_35,7_12,4444.381,26.99235,17.1843,0.0066,-4.274606E-7,17.0,17.0,225.0,650.0,224.5436,649.7663,224.5436,649.7663,192.8092702668444,27.770086905221422,0.627,0.585,-49.25,0.00381,0.00355,-49.25,224.5436,649.7663,192.8092702668444,27.770086905221422,0.2592596667,0.1809894339,0.2592596667,0.1809894339,0.51,0.424,-6.25,0.5101081,0.4243099,-6.25,52.7131,0.0,1.27,1.072,0.067,1.0,7.0,182,182,7_20,7_6,4176.542,50.94758,17.2518,0.0132,191.0218,39.0,46.0,225.0,650.0,224.5775,649.8216,224.5775,649.8216,192.80925995432915,27.770071106495863,1.489,1.365,-19.99,0.024,0.02096,-17.43,224.5775,649.8216,192.80925995432915,27.770071106495863,0.91590894283,0.84583146063,0.91590894283,0.84583146063,0.959,0.917,-14.07,0.9594808,0.9171352,-14.07,23.2779,0.0,3.03,1.091,0.083,0.978,7.0,0.06486370325534868
