,Unnamed: 0,NUMBER,ID_PARENT,FLUX_ISO,FLUXERR_ISO,MAG_ISO,MAGERR_ISO,BACKGROUND,ISOAREA_IMAGE,ISOAREAF_IMAGE,XPEAK_IMAGE,YPEAK_IMAGE,X_IMAGE,Y_IMAGE,X_IMAGE_DBL,Y_IMAGE_DBL,X_WORLD,Y_WORLD,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,ERRTHETA_IMAGE,XWIN_IMAGE,YWIN_IMAGE,XWIN_WORLD,YWIN_WORLD,X2WIN_IMAGE,Y2WIN_IMAGE,X2WIN_WORLD,Y2WIN_WORLD,AWIN_IMAGE,BWIN_IMAGE,THETAWIN_IMAGE,AWIN_WORLD,BWIN_WORLD,THETAWIN_WORLD,MU_THRESHOLD,FLAGS,FWHM_IMAGE,ELONGATION,ELLIPTICITY,CLASS_STAR,SUBDIV_NUMBER
71,71,0_72,0_6,218.073,18.22297,20.5591,0.0908,187.4917,4.0,6.0,78.0,24.0,77.6249,23.7562,77.6249,23.7562,142.58212819751057,27.98027225541072,0.696,0.635,-28.0,0.08394,0.07409,-26.54,77.6249,23.7562,142.58212819751057,27.98027225541072,0.3655310684,0.38957944697,0.3655310684,0.38957944697,0.624,0.604,-83.32,0.6244308,0.604315,-83.32,23.315,0.0,2.44,1.096,0.087,0.504,0.0
72,72,0_73,0_76,174.8877,17.39495,20.7987,0.108,187.9746,4.0,6.0,464.0,505.0,464.221,504.7947,464.221,504.7947,142.46066917455383,27.843914870143117,0.729,0.562,-45.76,0.09796,0.07233,-44.9,464.221,504.7947,142.46066917455383,27.843914870143117,0.61874165611,0.62155483996,0.61874165611,0.62155483996,0.816,0.758,45.89,0.815717,0.7582231,45.89,23.3614,0.0,1.63,1.298,0.23,0.53,0.0
74,74,0_75,0_3,255.5781,21.45314,20.3868,0.0912,187.8731,9.0,9.0,391.0,13.0,391.3319,13.1325,391.3319,13.1325,142.48216194448366,27.982360440475347,0.922,0.681,-21.15,0.09443,0.06809,-20.38,391.3319,13.1325,142.48216194448366,27.982360440475347,1.2074465754,1.139319147,1.2074465754,1.139319147,1.118,1.047,-31.85,1.118154,1.047137,-31.85,23.3518,0.0,3.01,1.354,0.262,0.141,0.0
75,75,0_76,0_74,6279.243,54.84447,16.9108,0.0095,187.6721,34.0,39.0,3.0,474.0,2.6468,474.767,2.6468,474.767,142.60743296096072,27.85367334124605,1.387,1.08,-88.08,0.01658,0.01213,-86.32,2.6468,474.767,142.60743296096072,27.85367334124605,0.39841347211,0.51680118948,0.39841347211,0.51680118948,0.72,0.63,83.71,0.7198994,0.6300473,83.71,23.3023,24.0,2.42,1.284,0.221,0.983,0.0
76,76,1_1,1_1,1851.981,40.34149,18.2365,0.0237,187.0469,23.0,28.0,548.0,21.0,547.7435,21.3929,547.7435,21.3929,142.43237496320327,27.97955890445309,1.27,1.097,80.62,0.03518,0.02934,88.33,547.7435,21.3929,142.43237496320327,27.97955890445309,0.50807033882,0.55294197447,0.50807033882,0.55294197447,0.754,0.702,63.46,0.7535605,0.7022527,63.46,23.3137,0.0,2.15,1.158,0.136,0.976,1.0
77,77,1_2,1_72,890.7722,28.03386,19.0312,0.0342,187.2146,13.0,14.0,601.0,510.0,600.7985,510.1752,600.7985,510.1752,142.41724268418216,27.841977826971167,1.087,0.736,5.1,0.04886,0.029,6.76,600.7985,510.1752,142.41724268418216,27.841977826971167,0.43592270386,0.35263053405,0.43592270386,0.35263053405,0.663,0.59,12.24,0.6633548,0.5903505,12.24,23.3598,24.0,2.17,1.476,0.323,0.971,1.0
78,78,1_3,1_71,479.5544,25.62919,19.7035,0.058,187.7676,10.0,13.0,689.0,480.0,689.2507,480.2232,689.2507,480.2232,142.38899833482344,27.85011658364317,0.957,0.835,49.13,0.06526,0.0548,45.87,689.2507,480.2232,142.38899833482344,27.85011658364317,0.44631104507,0.47780298522,0.44631104507,0.47780298522,0.694,0.666,72.78,0.6936494,0.6655558,72.78,23.4064,0.0,2.06,1.146,0.127,0.737,1.0
79,79,1_4,1_70,168.4162,18.69474,20.8396,0.1205,188.3356,7.0,7.0,586.0,453.0,586.0253,452.978,586.0253,452.978,142.42173787767123,27.858106301295937,0.891,0.531,44.63,0.12531,0.07262,44.97,586.0253,452.978,142.42173787767123,27.858106301295937,0.66590049052,0.68203249511,0.66590049052,0.68203249511,0.905,0.727,46.59,0.9054307,0.7267244,46.59,23.427,0.0,4.01,1.68,0.405,0.004,1.0
80,80,1_5,1_69,290.0182,23.51951,20.2495,0.0881,187.5362,10.0,11.0,546.0,446.0,545.5299,446.6628,545.5299,446.6628,142.43459868676882,27.8600088101789,0.961,0.836,-27.28,0.093,0.0807,-19.13,545.5299,446.6628,142.43459868676882,27.8600088101789,1.203535741,1.1824921804,1.203535741,1.1824921804,1.112,1.072,-37.97,1.111903,1.07224,-37.97,23.3706,0.0,5.33,1.15,0.13,0.003,1.0
81,81,1_6,1_68,999.5634,32.25223,18.906,0.035,188.0437,16.0,20.0,684.0,441.0,683.7313,441.2316,683.7313,441.2316,142.39061190550328,27.86109731390201,1.078,1.022,50.63,0.04386,0.0421,45.75,683.7313,441.2316,142.39061190550328,27.86109731390201,0.48150851607,0.48844093791,0.48150851607,0.48844093791,0.718,0.674,48.18,0.7184886,0.67359,48.18,23.4299,0.0,2.02,1.054,0.052,0.969,1.0
82,82,1_7,1_67,1105.615,33.1967,18.7966,0.0326,188.0181,18.0,21.0,669.0,433.0,669.1542,432.8864,669.1542,432.8864,142.3952190104594,27.863490602236546,1.206,0.985,58.78,0.04433,0.03695,55.31,669.1542,432.8864,142.3952190104594,27.863490602236546,0.51298125094,0.62393781354,0.51298125094,0.62393781354,0.802,0.703,68.88,0.8021214,0.7025101,68.88,23.4277,0.0,2.54,1.224,0.183,0.889,1.0
83,83,1_8,1_66,622.3245,27.54854,19.4205,0.0481,188.2634,11.0,15.0,697.0,419.0,696.8614,419.3857,696.8614,419.3857,142.38635486162087,27.86719698328608,0.985,0.927,26.29,0.05563,0.04966,15.74,696.8614,419.3857,142.38635486162087,27.86719698328608,0.4681071492,0.45651930611,0.4681071492,0.45651930611,0.691,0.669,33.47,0.6907315,0.6689668,33.47,23.443,0.0,2.2,1.062,0.058,0.922,1.0
84,84,1_9,1_64,3302.341,47.18556,17.6085,0.0155,187.5748,34.0,37.0,956.0,407.0,956.0445,407.3229,956.0445,407.3229,142.3038531263184,27.869723389694613,1.364,1.217,69.09,0.02541,0.02306,65.88,956.0445,407.3229,142.3038531263184,27.869723389694613,0.53518667901,0.6102644674,0.53518667901,0.6102644674,0.786,0.727,73.77,0.7856334,0.7267953,73.77,23.3514,0.0,2.3,1.121,0.108,0.932,1.0
85,85,1_10,1_63,248.839,18.69871,20.4158,0.0816,187.0796,6.0,7.0,795.0,409.0,794.6979,409.0384,794.6979,409.0384,142.35519025651934,27.86978561000065,0.723,0.666,-78.45,0.07679,0.07103,-88.67,794.6979,409.0384,142.35519025651934,27.86978561000065,0.4742263838,0.42380425581,0.4742263838,0.42380425581,0.709,0.628,-31.18,0.7094895,0.628216,-31.18,23.3485,0.0,3.07,1.086,0.079,0.422,1.0
86,86,1_11,1_62,5333.145,56.3363,17.0881,0.0115,187.5289,39.0,52.0,814.0,402.0,813.6935,402.2879,813.6935,402.2879,142.34912157397497,27.871620428402395,1.45,1.291,73.51,0.02076,0.01835,71.55,813.6935,402.2879,142.34912157397497,27.871620428402395,0.54406206535,0.60199078955,0.54406206535,0.60199078955,0.783,0.73,68.06,0.7830776,0.7299605,68.06,23.3738,0.0,2.43,1.124,0.11,0.96,1.0
87,87,1_12,1_61,26323.74,90.15522,15.3547,0.0037,187.3702,78.0,85.0,900.0,399.0,900.4205999999999,398.9672,900.4205999999999,398.9672,142.3215171068995,27.87226251228278,1.611,1.426,72.29,0.00768,0.00697,64.99,900.4205999999999,398.9672,142.3215171068995,27.87226251228278,0.56629776842,0.6373166429,0.56629776842,0.6373166429,0.804,0.747,72.04,0.8035267,0.7469667,72.04,23.3423,0.0,2.73,1.13,0.115,0.983,1.0
88,88,1_13,1_60,401.7635,23.47998,19.8956,0.0635,187.7605,9.0,11.0,676.0,392.0,675.9225,392.5707,675.9225,392.5707,142.39291878019657,27.87480376073393,0.971,0.731,73.03,0.07614,0.054,74.96,675.9225,392.5707,142.39291878019657,27.87480376073393,0.46643177672,0.5090130289,0.46643177672,0.5090130289,0.736,0.659,56.67,0.7358329,0.6587828,56.67,23.3989,0.0,2.7,1.328,0.247,0.638,1.0
89,89,1_14,1_59,290.1891,20.37332,20.2489,0.0762,187.2416,8.0,8.0,543.0,393.0,542.8143,393.1079,542.8143,393.1079,142.4352730645321,27.87507467623783,0.803,0.663,48.51,0.07596,0.06022,44.92,542.8143,393.1079,142.4352730645321,27.87507467623783,0.44394335883,0.49258819353,0.44394335883,0.49258819353,0.707,0.661,70.39,0.7068654,0.6609637,70.39,23.3469,0.0,2.09,1.211,0.174,0.609,1.0
90,90,1_15,1_58,659.3398,27.34695,19.3578,0.045,188.2253,14.0,14.0,936.0,387.0,935.7187,387.4689,935.7187,387.4689,142.31024301547632,27.875374949075656,0.949,0.899,74.84,0.04802,0.04686,86.78,935.7187,387.4689,142.31024301547632,27.875374949075656,0.40448215812,0.41695193453,0.40448215812,0.41695193453,0.662,0.619,51.67,0.661632,0.6194168,51.67,23.3917,0.0,2.31,1.055,0.052,0.918,1.0
91,91,1_16,1_57,224.7636,18.89565,20.5263,0.0913,188.1867,7.0,7.0,947.0,387.0,947.3147,386.9318,947.3147,386.9318,142.30655168081037,27.87548623708763,0.727,0.656,-86.71,0.08014,0.07383,-88.49,947.3147,386.9318,142.30655168081037,27.87548623708763,0.49647382824,0.52100085318,0.49647382824,0.52100085318,0.732,0.694,58.27,0.7322448,0.6937522,58.27,23.3888,0.0,2.21,1.108,0.097,0.665,1.0
92,92,1_17,1_56,163.9913,17.16571,20.8685,0.1137,188.1226,6.0,6.0,810.0,381.0,809.8002,380.7614,809.8002,380.7614,142.35027944498356,27.87768553477675,0.749,0.561,45.42,0.10184,0.07504,45.41,809.8002,380.7614,142.35027944498356,27.87768553477675,0.60153907919,0.70901474625,0.60153907919,0.70901474625,0.847,0.77,74.61,0.8472492,0.7698848,74.61,23.4083,0.0,2.95,1.335,0.251,0.489,1.0
93,93,1_18,1_55,20816.07,83.00778,15.6096,0.0043,188.1364,70.0,79.0,672.0,370.0,671.8869,370.4773,671.8869,370.4773,142.39412223956114,27.88102833224733,1.63,1.393,73.22,0.00942,0.00772,74.84,671.8869,370.4773,142.39412223956114,27.88102833224733,0.56417927453,0.6420730807,0.56417927453,0.6420730807,0.806,0.746,73.2,0.8061524,0.7459025,73.2,23.4129,0.0,2.67,1.17,0.146,0.982,1.0
94,94,1_19,1_54,18122.48,80.02293,15.76,0.0048,187.9509,69.0,76.0,944.0,369.0,943.699,369.6849,943.699,369.6849,142.30763547148533,27.88034749323223,1.604,1.396,77.06,0.01014,0.00862,84.09,943.699,369.6849,142.30763547148533,27.88034749323223,0.55423193491,0.60855286549,0.55423193491,0.60855286549,0.784,0.74,72.34,0.7840166,0.7403396,72.34,23.3726,0.0,2.55,1.149,0.13,0.985,1.0
95,95,1_20,1_53,828.6016,31.41131,19.1097,0.0412,188.4101,15.0,19.0,692.0,366.0,692.0435,366.038,692.0435,366.038,142.38769239252142,27.882211371096982,1.093,0.969,48.62,0.05231,0.04567,45.3,692.0435,366.038,142.38769239252142,27.882211371096982,0.47334852703,0.49344319482,0.47334852703,0.49344319482,0.716,0.674,55.29,0.7155296,0.6743954,55.29,23.4269,0.0,1.97,1.128,0.113,0.879,1.0
96,96,1_21,1_52,167.5146,17.32639,20.8454,0.1123,186.7848,4.0,6.0,587.0,353.0,586.8273,353.1862,586.8273,353.1862,142.42112580578657,27.88616075598496,0.735,0.565,-44.85,0.10468,0.0775,-45.02,586.8273,353.1862,142.42112580578657,27.88616075598496,0.39669985812,0.48151765973,0.39669985812,0.48151765973,0.694,0.63,86.18,0.6941882,0.6295397,86.18,23.3151,0.0,1.77,1.302,0.232,0.407,1.0
97,97,1_22,1_51,3873.32,49.46226,17.4354,0.0139,187.8531,34.0,40.0,890.0,338.0,889.845,338.8132,889.845,338.8132,142.3246520273464,27.889210296161146,1.345,1.247,85.84,0.02253,0.02145,-74.21,889.845,338.8132,142.3246520273464,27.889210296161146,0.52219610445,0.56796158583,0.52219610445,0.56796158583,0.757,0.719,73.01,0.7567531,0.7193625,73.01,23.3708,0.0,2.32,1.079,0.073,0.975,1.0
98,98,1_23,1_50,1157.944,35.17516,18.7464,0.033,187.0359,19.0,23.0,982.0,325.0,982.0027,324.8337,982.0027,324.8337,142.2952741474625,27.89282508704922,1.21,1.03,56.25,0.04764,0.0395,47.0,982.0027,324.8337,142.2952741474625,27.89282508704922,0.51257062319,0.61093958099,0.51257062319,0.61093958099,0.791,0.706,70.19,0.7909509,0.7056252,70.19,23.3102,0.0,2.44,1.175,0.149,0.957,1.0
99,99,1_24,1_49,296.068,21.39872,20.2271,0.0785,187.8396,7.0,9.0,559.0,312.0,559.6266,312.1896,559.6266,312.1896,142.42963535736632,27.89777226771223,0.869,0.677,20.87,0.08864,0.0646,20.22,559.6266,312.1896,142.42963535736632,27.89777226771223,0.44895709208,0.41198238291,0.44895709208,0.41198238291,0.68,0.631,27.52,0.6802465,0.6310343,27.52,23.3815,0.0,3.13,1.282,0.22,0.461,1.0
100,100,1_25,1_48,1301.63,34.92502,18.6194,0.0291,187.4905,20.0,22.0,537.0,303.0,536.6514,302.8992,536.6514,302.8992,142.43691427291114,27.90045594767012,1.153,1.044,72.76,0.03878,0.03539,67.92,536.6514,302.8992,142.43691427291114,27.90045594767012,0.49943311976,0.55896935377,0.49943311976,0.55896935377,0.752,0.702,73.07,0.7516987,0.7023899,73.07,23.358,0.0,2.32,1.105,0.095,0.997,1.0
101,101,1_26,1_47,1365.681,35.86568,18.5672,0.0285,187.1125,20.0,23.0,807.0,300.0,807.3014000000001,300.6637,807.3014000000001,300.6637,142.35077354267688,27.90021266201201,1.188,1.038,73.39,0.04027,0.03409,77.9,807.3014000000001,300.6637,142.35077354267688,27.90021266201201,0.49619366829,0.5207365354,0.49619366829,0.5207365354,0.734,0.691,56.71,0.7343987,0.691078,56.71,23.3147,0.0,2.19,1.145,0.126,0.973,1.0
102,102,1_27,1_46,110736.2,155.3958,13.7948,0.0015,188.5046,131.0,139.0,706.0,294.0,705.6623,294.4131,705.6623,294.4131,142.38309550354154,27.90230405317912,1.766,1.551,70.55,0.00336,0.00311,53.95,705.6623,294.4131,142.38309550354154,27.90230405317912,0.57014313354,0.643784029,0.57014313354,0.643784029,0.806,0.751,74.29,0.8062957,0.7508758,74.29,23.4178,3.0,2.26,1.139,0.122,0.987,1.0
103,103,1_28,1_46,275483.1,228.9139,12.8053,0.0009,188.3815,168.0,176.0,704.0,285.0,704.4474,285.3378,704.4474,285.3378,142.38344870330317,27.904859402047773,1.706,1.552,69.59,0.00182,0.00172,-0.34,704.4474,285.3378,142.38344870330317,27.904859402047773,0.58588756296,0.66502911243,0.58588756296,0.66502911243,0.82,0.76,73.14,0.8203872,0.7601852,73.14,23.4089,3.0,2.79,1.099,0.09,0.998,1.0
104,104,1_29,1_45,1086.874,34.14764,18.8151,0.0341,187.9742,18.0,22.0,621.0,284.0,620.6308,284.4677,620.6308,284.4677,142.41012075030707,27.9053734509358,1.232,0.981,78.68,0.05004,0.03679,78.94,620.6308,284.4677,142.41012075030707,27.9053734509358,0.47634361832,0.54822389422,0.47634361832,0.54822389422,0.745,0.685,73.79,0.7448861,0.6853555,73.79,23.3887,0.0,2.37,1.257,0.204,0.955,1.0
105,105,1_30,1_44,516.9772,26.95255,19.6219,0.0566,187.9785,12.0,14.0,747.0,284.0,746.6967999999999,283.7542,746.6967999999999,283.7542,142.3699969861077,27.905166715599456,1.035,0.854,64.81,0.0691,0.05409,65.63,746.6967999999999,283.7542,142.3699969861077,27.905166715599456,0.52893577325,0.57282815141,0.52893577325,0.57282815141,0.761,0.723,69.88,0.761337,0.7225856,69.88,23.372,0.0,2.71,1.212,0.175,0.703,1.0
106,106,1_31,1_43,193.7581,18.74632,20.6874,0.1051,187.6563,6.0,7.0,959.0,283.0,959.3123,282.9371,959.3123,282.9371,142.3023315837699,27.904681830172184,0.737,0.662,-83.98,0.08816,0.08125,-88.43,959.3123,282.9371,142.3023315837699,27.904681830172184,0.65126582434,0.78044579461,0.65126582434,0.78044579461,0.885,0.806,-82.98,0.884554,0.8057766,-82.98,23.3416,0.0,2.38,1.113,0.102,0.578,1.0
108,108,1_33,1_41,243.4468,20.02556,20.4396,0.0893,187.0983,7.0,8.0,585.0,279.0,585.1728,279.1194,585.1728,279.1194,142.42138659253396,27.906989372991934,0.803,0.679,-44.32,0.08701,0.06913,-44.75,585.1728,279.1194,142.42138659253396,27.906989372991934,0.68867574758,0.65207928368,0.68867574758,0.65207928368,0.846,0.79,33.19,0.8462005,0.7903795,33.19,23.3332,0.0,2.35,1.182,0.154,0.567,1.0
109,109,1_34,1_40,379.2001,22.78629,19.9584,0.0653,188.1581,9.0,10.0,923.0,266.0,922.8042,266.4891,922.8042,266.4891,142.3138861545318,27.909430965808955,0.931,0.714,89.88,0.07255,0.05321,90.0,922.8042,266.4891,142.3138861545318,27.909430965808955,0.39713451854,0.45390066154,0.39713451854,0.45390066154,0.676,0.627,76.28,0.6763863,0.6273251,76.28,23.3709,0.0,2.27,1.304,0.233,0.58,1.0
110,110,1_35,1_39,711.9659,29.10439,19.2744,0.0444,188.1821,14.0,16.0,954.0,260.0,953.6197,260.3679,953.6197,260.3679,142.30405556562428,27.911046239736727,1.047,0.937,-86.82,0.05533,0.04741,84.13,953.6197,260.3679,142.30405556562428,27.911046239736727,0.52027707181,0.51051252368,0.52027707181,0.51051252368,0.725,0.711,-29.56,0.7245038,0.7112551,-29.56,23.3613,0.0,2.18,1.117,0.105,0.922,1.0
111,111,1_36,1_38,720.4253,29.08448,19.2616,0.0438,188.5199,12.0,16.0,698.0,255.0,697.6208,255.2674,697.6208,255.2674,142.3855105658725,27.913335376314198,1.038,0.916,75.63,0.051,0.04402,75.19,697.6208,255.2674,142.3855105658725,27.913335376314198,0.40231940833,0.46816017341,0.40231940833,0.46816017341,0.687,0.632,77.71,0.6866156,0.631695,77.71,23.4141,0.0,2.5,1.133,0.117,0.937,1.0
112,112,1_37,1_37,63984.96,125.5119,14.3904,0.0021,188.2458,109.0,117.0,785.0,249.0,784.9993,249.5154,784.9993,249.5154,142.3576789703948,27.914666124992618,1.703,1.473,76.13,0.00468,0.004,80.96,784.9993,249.5154,142.3576789703948,27.914666124992618,0.56340708727,0.64145589558,0.56340708727,0.64145589558,0.805,0.746,74.05,0.8052321,0.7459653,74.05,23.3824,0.0,2.62,1.156,0.135,0.988,1.0
113,113,1_38,1_36,148.1844,15.85352,20.9786,0.1162,187.5702,5.0,5.0,568.0,252.0,568.4105,252.2083,568.4105,252.2083,142.42662519385232,27.91460781800599,0.742,0.454,71.08,0.11392,0.06603,71.52,568.4105,252.2083,142.42662519385232,27.91460781800599,0.63767753317,0.7646919045,0.63767753317,0.7646919045,0.877,0.796,80.36,0.8766224,0.79618,80.36,23.3646,0.0,3.41,1.636,0.389,0.093,1.0
115,115,1_40,1_34,2938.679,47.06826,17.7352,0.0174,188.5865,32.0,38.0,906.0,238.0,905.8722,238.8102,905.8722,238.8102,142.3191682302224,27.917269935771607,1.417,1.196,71.6,0.02972,0.02487,71.19,905.8722,238.8102,142.3191682302224,27.917269935771607,0.54613225119,0.61316599995,0.54613225119,0.61316599995,0.791,0.73,68.28,0.7910858,0.7303982,68.28,23.3962,0.0,2.38,1.185,0.156,0.927,1.0
116,116,1_41,1_33,765.5026,29.38508,19.1957,0.0417,188.5596,13.0,16.0,777.0,235.0,776.5464999999999,235.4448,776.5464999999999,235.4448,142.36031651947948,27.91864972397649,0.993,0.963,63.54,0.04505,0.04494,80.66,776.5464999999999,235.4448,142.36031651947948,27.91864972397649,0.4737368483,0.50784824731,0.4737368483,0.50784824731,0.714,0.686,75.25,0.7144142,0.6864383,75.25,23.4041,0.0,2.16,1.031,0.03,0.96,1.0
117,117,1_42,1_32,68892.74,128.7814,14.3101,0.002,187.5615,112.0,119.0,716.0,227.0,715.9369,227.5812,715.9369,227.5812,142.37957855901567,27.92105926321586,1.713,1.473,74.86,0.00448,0.00381,77.69,715.9369,227.5812,142.37957855901567,27.92105926321586,0.57876392413,0.65192531609,0.57876392413,0.65192531609,0.813,0.755,72.24,0.8125849,0.755245,72.24,23.3452,0.0,2.59,1.163,0.14,0.983,1.0
118,118,1_43,1_31,5511.331,55.68651,17.0524,0.011,187.9184,42.0,48.0,789.0,225.0,788.6524999999999,225.3448,788.6524999999999,225.3448,142.3564254395756,27.921449039723367,1.481,1.265,68.32,0.02039,0.01679,66.91,788.6524999999999,225.3448,142.3564254395756,27.921449039723367,0.55311719624,0.59208562202,0.55311719624,0.59208562202,0.776,0.737,65.81,0.7758426,0.7370692,65.81,23.3634,0.0,2.4,1.171,0.146,0.961,1.0
119,119,1_44,1_30,433260.7,287.7202,12.3137,0.0007,188.4225,262.0,282.0,878.0,205.0,877.3542,206.2595,877.3542,206.2595,142.3281199865719,27.9265173898945,2.65,1.689,-63.75,0.00212,0.00154,-67.48,877.3542,206.2595,142.3281199865719,27.9265173898945,1.1210335342,1.5535838336,1.1210335342,1.5535838336,1.28,1.018,-68.03,1.279695,1.018331,-68.03,23.3904,0.0,6.23,1.569,0.363,0.975,1.0
120,120,1_45,1_29,6155.367,55.24258,16.9324,0.0097,189.1093,39.0,45.0,963.0,198.0,962.7194,198.6747,962.7194,198.6747,142.30091941559385,27.928358201303887,1.43,1.286,66.51,0.01703,0.01531,56.14,962.7194,198.6747,142.30091941559385,27.928358201303887,0.54803705497,0.59341921281,0.54803705497,0.59341921281,0.776,0.734,67.55,0.7763791,0.7339562,67.55,23.3934,0.0,2.48,1.112,0.101,0.986,1.0
121,121,1_46,1_28,2439.062,43.58306,17.9375,0.0194,188.2851,30.0,33.0,905.0,198.0,905.2742,198.1867,905.2742,198.1867,142.319202116695,27.928692095027,1.358,1.179,69.46,0.0318,0.02657,62.21,905.2742,198.1867,142.319202116695,27.928692095027,0.5481483003,0.63340511334,0.5481483003,0.63340511334,0.796,0.74,88.12,0.7959251,0.7403085,88.12,23.3759,0.0,2.55,1.152,0.132,0.918,1.0
122,122,1_47,1_27,4991.305,53.43756,17.16,0.0116,188.5404,39.0,45.0,908.0,189.0,908.0644,189.0835,908.0644,189.0835,142.3182788877669,27.931241663104867,1.445,1.273,76.33,0.02055,0.01797,79.77,908.0644,189.0835,142.3182788877669,27.931241663104867,0.55878987377,0.62407638364,0.55878987377,0.62407638364,0.794,0.743,72.88,0.7943051,0.7429304,72.88,23.3929,0.0,2.56,1.134,0.118,0.948,1.0
123,123,1_48,1_26,25717.87,88.57787,15.38,0.0037,188.2685,75.0,81.0,780.0,185.0,779.9875999999999,185.7995,779.9875999999999,185.7995,142.35903484083934,27.932594801770332,1.618,1.416,75.69,0.00772,0.00677,76.41,779.9875999999999,185.7995,142.35903484083934,27.932594801770332,0.55764592819,0.63221407122,0.55764592819,0.63221407122,0.799,0.743,74.88,0.7988023,0.7428156,74.88,23.3939,0.0,2.53,1.142,0.125,0.983,1.0
124,124,1_49,1_25,150.4574,17.2201,20.962,0.1243,187.2885,5.0,6.0,626.0,185.0,626.1448,185.1625,626.1448,185.1625,142.40800516817922,27.933273658295217,0.764,0.566,42.15,0.11134,0.08225,44.78,626.1448,185.1625,142.40800516817922,27.933273658295217,0.86110521822,0.72059775785,0.86110521822,0.72059775785,0.962,0.81,29.33,0.9622474,0.8098042,29.33,23.3458,0.0,3.33,1.349,0.259,0.505,1.0
125,125,1_50,1_24,161.9677,15.89952,20.882,0.1066,187.2837,4.0,5.0,732.0,182.0,731.5908,181.7932,731.5908,181.7932,142.3744257327325,27.933880264766746,0.73,0.45,69.78,0.1088,0.06311,71.45,731.5908,181.7932,142.3744257327325,27.933880264766746,0.36785569329,0.37559787561,0.36785569329,0.37559787561,0.67,0.542,46.43,0.6702052,0.5424744,46.43,23.3378,0.0,1.43,1.623,0.384,0.521,1.0
126,126,1_51,1_23,456.9963,31.5345,19.7558,0.0749,189.1415,16.0,20.0,1012.0,180.0,1010.5572,180.1471,1010.5572,180.1471,142.28562008491497,27.93340088046701,1.695,0.982,-12.01,0.13348,0.0797,-11.77,1010.5572,180.1471,142.28562008491497,27.93340088046701,4.2999152704,3.6732885808,4.2999152704,3.6732885808,2.08,1.909,-11.72,2.080411,1.909213,-11.72,23.358,24.0,7.71,1.727,0.421,0.002,1.0
127,127,1_52,1_22,130.9061,15.81987,21.1132,0.1312,187.6388,4.0,5.0,526.0,163.0,525.9902,162.9984,525.9902,162.9984,142.4398100614233,27.939819835935925,0.618,0.603,-89.95,0.09809,0.09795,89.3,525.9902,162.9984,142.4398100614233,27.939819835935925,0.42038884414,0.46843548959,0.42038884414,0.46843548959,0.718,0.611,-54.82,0.7182648,0.6106718,-54.82,23.3676,0.0,2.21,1.024,0.024,0.526,1.0
128,128,1_53,1_21,641.3708,28.1683,19.3878,0.0477,187.3417,12.0,15.0,578.0,160.0,577.808,159.6729,577.808,159.6729,142.42330094826292,27.940592548438712,1.027,0.892,76.88,0.057,0.04782,83.45,577.808,159.6729,142.42330094826292,27.940592548438712,0.44676566106,0.50895426494,0.44676566106,0.50895426494,0.722,0.659,67.56,0.7223205,0.6587663,67.56,23.3434,0.0,2.28,1.151,0.131,0.945,1.0
129,129,1_54,1_20,203.4183,20.0325,20.6346,0.1069,187.5169,8.0,8.0,557.0,153.0,557.3256,153.2853,557.3256,153.2853,142.42979893954995,27.94245259460656,0.985,0.585,-18.38,0.11671,0.06806,-19.34,557.3256,153.2853,142.42979893954995,27.94245259460656,1.183649041,0.93611602258,1.183649041,0.93611602258,1.098,0.956,-16.08,1.098214,0.9558724,-16.08,23.355,0.0,4.06,1.685,0.406,0.189,1.0
